instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,mixed_type_col
9045.0,2012-01-17, 1.0 ,1.0,1.0,18.0,0.0,2.0, 1.0 ,1.0,0.46,0.4545,0.63,0.4478,12.0,451.0,463.0,55
9046.0,2012-01-17,1.0,1.0,1.0,19.0,0.0,2.0, 1.0 ,1.0,0.46,0.4545,0.63,0.4179,11.0,297.0,308.0,548
9047.0,2012-01-17,899.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.46,0.4545, 0.63 ,0.3582,11.0,169.0,180.0,35
9048.0,2012-01-17,1.0,1.0,1.0,21.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.67,0.4627,6.0,174.0,180.0,741
9049.0,2012-01-17,1.0,1.0,1.0,22.0,0.0,2.0, 1.0 ,1.0,0.46, 0.4545 ,0.72,N/A,5.0,85.0,90.0,879
9050.0,2012-01-17,1.0,1.0,1.0,23.0,0.0,2.0,1.0,1.0,0.46,0.4545,0.72,0.3881,1.0,60.0,61.0,204
9051.0,2012-01-18,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.46,0.4545,0.77,0.3284,3.0,14.0, 17.0 ,192
9052.0,2012-01-18,1.0,1.0,1.0,1.0,0.0,3.0,1.0,623.0,0.46,0.4545,0.77,0.3284,0.0,10.0, 10.0 ,18
9053.0,2012-01-18,1.0,1.0, 1.0 ,2.0,0.0,3.0,1.0,2.0,0.44,0.4394,0.51,0.4925,1.0,1.0,2.0,821
9054.0,2012-01-18,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,0.44,0.4394,0.51,0.4925,1.0,3.0,372.0,304
9055.0,2012-01-18,1.0,1.0,1.0, 4.0 ,0.0,3.0,1.0,1.0,0.34,0.2879,0.46,0.5224,0.0,1.0,1.0,256
9056.0,2012-01-18,1.0,1.0,1.0,5.0,0.0,3.0,1.0, 472.0 ,0.34,0.2879,0.46,0.5224, 0.0 ,29.0,29.0,929
9057.0,2012-01-18,error,1.0,1.0,6.0,0.0,3.0,1.0,1.0,0.34, 0.2879 ,0.36,0.5224,0.0,88.0,88.0,
9058.0,2012-01-18,1.0,1.0,1.0,7.0,0.0,3.0,1.0,?,0.32,0.2879,0.42,0.3582,1.0,262.0,263.0,605
9059.0,2012-01-18,1.0,1.0,1.0,8.0,0.0, 3.0 ,1.0,1.0,0.3,0.2727, 0.52 ,0.4179,15.0,474.0,489.0,bad
9060.0,2012-01-18,1.0,1.0,1.0,9.0,0.0,3.0,1.0,1.0,0.28,0.2576,0.52,0.3284,6.0,196.0,202.0,514
9061.0,2012-01-18,1.0,1.0,1.0,10.0, 0.0 ,3.0,1.0,1.0,0.3,0.2727,0.42,0.4627, 5.0 ,88.0,93.0,925
9062.0,2012-01-18,1.0,1.0,1.0,11.0,0.0,3.0, 1.0 ,1.0,24.0,0.2727,0.42,0.3881, 4.0 ,110.0,114.0,unknown
9063.0,2012-01-18,1.0,51.0,1.0,12.0,0.0,3.0,1.0,1.0,0.3,0.2576,7.800000000000001,0.4925,invalid,155.0,161.0,4
9064.0,2012-01-18,1.0,1.0,1.0,13.0,0.0,3.0,971.0,1.0,0.3,0.2727,0.42,0.4627,6.0,124.0,130.0,616
9065.0,2012-01-18,1.0,1.0,1.0,14.0,0.0,?,1.0,1.0,0.3,0.2727, 0.33 ,0.3881,7.0,98.0,105.0,bad
9066.0,2012-01-18,1.0,1.0,1.0,15.0, 0.0 ,3.0,1.0,1.0,0.3,0.2576,0.33,0.5224,8.0,122.0,130.0,938
398948.0, 2012-01-18 ,1.0,1.0,1.0,16.0,0.0,3.0,1.0,1.0,0.28,0.2273,0.3,0.5224, 13.0 ,163.0,176.0,206
9068.0,2012-01-18,1.0,1.0,1.0,17.0,0.0,3.0,1.0,1.0,0.26,0.2121,0.33, 0.4478 ,8.0,338.0, 346.0 ,unknown
9069.0,2012-01-18,1.0,1.0,1.0,18.0, 0.0 ,3.0,1.0,1.0,0.24,133.2121,0.32,0.3582,8.0,347.0,355.0,bad
9070.0,2012-01-18,1.0,1.0,1.0,19.0,0.0,3.0,1.0,1.0,0.22,0.197,0.37,0.3881,5.0,251.0,256.0,111
9071.0,2012-01-18,1.0,1.0, 1.0 ,20.0,0.0,3.0,1.0,1.0,0.22,0.2121,0.37,0.2537,1.0,164.0,165.0,bad
9072.0,2012-01-18,1.0,1.0,1.0,21.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.4,0.4179,5.0,119.0,124.0,663
9073.0,2012-01-18,1.0,1.0,1.0,22.0,0.0,3.0,1.0,1.0,2.16,0.1667,0.47, 0.2537 ,4.0,74.0,78.0,380
9074.0,2012-01-18,1.0,1.0,1.0,23.0,0.0,3.0,1.0,1.0,0.16, 0.1364 ,0.47,0.2985,2.0,36.0,38.0,742
9075.0,2012-01-19,1.0,1.0,1.0,0.0,0.0,4.0, 1.0 ,1.0,0.14,0.1364,0.5,0.194,0.0,16.0,16.0,466
9076.0,2012-01-19,1.0,1.0,1.0,1.0,0.0, 4.0 ,1.0,1.0,0.14,0.1515,0.5, 0.1642 ,0.0,5.0, 5.0 ,370
9077.0,2012-01-19,1.0,1.0,1.0,2.0,,4.0,1.0,1.0,0.14, 0.1515 ,0.5,0.1343,0.0,3.0,3.0,745
9078.0,2012-01-19,1.0,1.0, 1.0 ,3.0,0.0,4.0, 1.0 ,1.0,0.12,0.1515,0.54,N/A,0.0,4.0,4.0,unknown
 9079.0 ,2012-01-19,1.0, 1.0 , 1.0 ,4.0,0.0,4.0,1.0, 1.0 ,0.12,0.1515,0.54,0.1045,0.0,1.0,14.0,
9080.0,2012-01-19,1.0,1.0,1.0,335.0,0.0,4.0,1.0,1.0,0.12,0.1212,0.55,N/A,0.0,19.0,19.0,
9081.0,2012-01-19,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.12,0.1364,0.54,0.1642,0.0,86.0,86.0,
9082.0,2012-01-19,1.0,1.0,1.0,7.0,0.0,4.0,1.0,1.0,0.12,0.1667,0.54,0.0896,2.0,204.0,206.0,349
9083.0,2012-01-19,1.0,1.0,1.0,8.0,0.0,4.0,1.0,1.0,0.12, 0.1515 ,0.54,0.1045,9.0,414.0,423.0,
9084.0,2012-01-19,1.0,1.0,1.0,9.0,0.0,4.0,1.0,1.0,0.12,0.197,0.54,0.0,6.0,204.0,210.0,928
9085.0,2012-01-19,1.0,1.0,1.0,10.0,0.0,4.0,1.0,1.0, 0.14 ,0.2121,0.59,NULL,10.0,98.0,108.0,538
9385.0,2012-01-19,1.0,1.0,1.0,11.0,0.0,4.0,1.0,1.0,0.16,0.1667,0.55,0.1642,6.0,93.0, 99.0 ,unknown
9087.0,2012-01-19,1.0,1.0,,12.0,0.0,4.0,1.0,1.0,0.2, 0.197 ,0.51,0.194,5.0,106.0,111.0,unknown
9088.0,2012-01-19,1.0,1.0,1.0,13.0,0.0,4.0,1.0,1.0,0.22,0.2121,0.47,0.2836,6.0,118.0,124.0,
9089.0,2012-01-19,1.0,1.0,1.0,14.0,0.0,4.0,1.0,1.0,,,0.44,0.194,15.0,104.0,119.0,351
9090.0,2012-01-19,1.0,1.0,1.0,15.0,0.0,4.0,1.0,1.0,0.26,0.2273,0.44, 0.2985 ,9.0,118.0,127.0,949
9091.0,2012-01-19,1.0,1.0,1.0,16.0,0.0,4.0,1.0,1.0,0.26,0.2273,0.41,0.3284,8.0,185.0,193.0,181
9092.0,2012-01-19,1.0,1.0,1.0,17.0,0.0,4.0,1.0,2.0, 0.26 ,0.2273,0.44,0.3284,21.0,364.0,385.0,804
9093.0,2012-01-19,1.0,1.0,1.0,18.0,0.0,4.0,203.0,2.0,0.26,0.2273, 0.44 ,0.3284,16.0,345.0,361.0,917
9094.0,2012-01-19,1.0,1.0,1.0,19.0,0.0,4.0,1.0,2.0,0.26,0.2273,0.48,NULL,5.0,229.0,234.0,184
9095.0,2012-01-19,1.0,1.0, 1.0 ,20.0,0.0,4.0,1.0,1.0,0.26,0.2121,0.52,0.4478,7.0,184.0,191.0,bad
9096.0, 2012-01-19 ,1.0, 1.0 ,, 21.0 ,0.0,4.0,1.0,1.0,0.26,0.2273,0.44,0.3582, 4.0 ,117.0,121.0,180
 9097.0 ,2012-01-19,1.0,1.0,1.0,22.0,0.0,4.0,1.0,2.0,0.26,0.2273,0.44,0.4179,0.0,90.0, 90.0 ,889
9098.0,2012-01-19,1.0,1.0,?,23.0,0.0,4.0,1.0,1.0,0.26,0.2273,0.48,0.3284, 1.0 ,55.0, 56.0 ,699
9099.0,2012-01-20,1.0,1.0,1.0,0.0, 0.0 ,5.0,1.0,2.0,0.26,0.2273,0.48,0.2985,3.0,24.0, 27.0 ,886
9100.0,2012-01-20,1.0,1.0,1.0, 1.0 ,0.0,5.0,1.0,1.0,0.26,0.2727,0.48,0.1343,0.0,15.0,15.0,572
9101.0,2012-01-20,1.0,1.0,1.0,2.0,0.0,5.0,1.0,1.0,0.26,0.2727,0.48,0.1343,0.0,11.0,,889
9102.0,2012-01-20,1.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,0.24,0.2576,0.52,0.1045,0.0,4.0,4.0,bad
 9103.0 ,2012-01-20, NAN ,1.0,1.0,4.0,0.0,5.0,1.0,1.0,0.22,0.2424,0.6,0.1045,0.0,3.0,3.0,885
9104.0,2012-01-20,1.0,1.0, 1.0 ,5.0,0.0,5.0,1.0,1.0,0.22,0.2424,0.6,0.1045,0.0,19.0,19.0,
9105.0,2012-01-20,1.0,1.0,1.0,6.0,0.0,5.0,1.0,1.0,0.24,0.2121,0.6,0.2836,0.0,68.0,68.0,bad
9106.0, 2012-01-20 ,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.69,0.2239,2.0,183.0,185.0,829
9107.0,2012-01-20, 1.0 ,1.0,1.0,8.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.64,0.2537,4.0,421.0,425.0,778
9108.0,2012-01-20,1.0,1.0,1.0,9.0,0.0,5.0,1.0,1.0,0.22,0.197,0.47,0.3881,21.0,242.0,263.0,
9109.0,2012-01-20,1.0,1.0,1.0,10.0,0.0,5.0,1.0,2.0,0.22,0.2121,0.44,0.2836,1.0,96.0,97.0,672
9110.0,2012-01-20,1.0,1.0,1.0,11.0, 0.0 ,5.0,1.0,2.0,0.2,0.1818,0.32,0.3582,6.0,117.0,123.0,424
9111.0,2012-01-20,1.0,1.0,1.0,12.0,0.0,5.0,1.0,2.0,0.2,0.1818,0.34,0.3284,5.0,119.0,124.0,668
9112.0,2012-01-20,1.0,1.0,1.0,13.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.32,0.2985,12.0,144.0,156.0,888
9113.0,2012-01-20,1.0,1.0,1.0,14.0,0.0,5.0,1.0, 2.0 ,0.22,0.2121,0.35,0.2985,8.0,107.0,115.0,58
9114.0,2012-01-20,1.0,1.0,1.0,15.0,0.0,5.0,1.0,2.0, 0.22 ,0.2273,0.35,0.194,12.0,144.0,156.0,55
9115.0,2012-01-20,1.0,1.0,1.0,16.0,0.0,5.0,1.0,2.0,0.2,0.2121, 0.37 ,0.1642,11.0,163.0,1126.0,751
9116.0,2012-01-20,1.0,1.0,1.0,17.0, 0.0 ,5.0,1.0,2.0,0.22,0.2576,0.32,0.0896,9.0, 340.0 ,349.0,882
9117.0,2012-01-20,1.0,1.0,186.0,18.0,0.0,5.0,1.0,2.0,0.2,0.2273,0.34, 0.0896 ,5.0,296.0,301.0,unknown
9118.0,2012-01-20,1.0,1.0,1.0,19.0,0.0,5.0,1.0, 2.0 ,0.2, 0.2273 ,0.37,0.1045,6.0,186.0,192.0,967
9119.0,2012-01-20,1.0,1.0,1.0,20.0,0.0,5.0,1.0,2.0,0.2,0.2273,0.34,0.0896,1.0,141.0,142.0,unknown
9120.0,2012-01-20,1.0,1.0,1.0,21.0,0.0,5.0,1.0,2.0,0.2,0.2273,0.37,0.0896,5.0, 99.0 ,104.0,634
9121.0,2012-01-20,error,1.0,1.0,22.0,0.0,5.0,1.0,2.0,0.2,0.197,0.37,0.2239,1.0,71.0,72.0,unknown
9122.0,2012-01-20,1.0,1.0,1.0,1955.0,0.0,5.0,1.0,3.0,0.16,0.1515,0.64,0.2239,3.0,35.0,,485
9123.0,2012-01-21,1.0,1.0,1.0,0.0,,6.0,0.0,3.0,0.16,0.1515,0.64,,0.0,24.0, 24.0 ,586
9124.0,2012-01-21,1.0,1.0,1.0,1.0,0.0,6.0,0.0,4.0,0.14,0.1364,0.86,0.194,1.0,22.0,23.0,476
9125.0,2012-01-21,1.0,1.0,1.0, 2.0 ,0.0,6.0,0.0,3.0, 0.14 ,0.2121,0.86,0.0,1.0,25.0,26.0,
9126.0,2012-01-21,1.0,1.0,1.0,3.0,0.0,6.0, 0.0 ,3.0,0.14,invalid,0.93,0.0896,0.0,13.0,13.0,
9127.0,2012-01-21,1.0,1.0,1.0, 4.0 ,0.0,6.0,0.0,3.0,0.16,0.197,0.86,0.0896,0.0,1.0,1.0,152
9128.0,2012-01-21,1.0,1.0,1.0,5.0,0.0,6.0,0.0,3.0,0.16,0.1818,0.86,0.1045,422.0,2.0,2.0,bad
9129.0,2012-01-21,1.0,1.0,1.0,6.0,0.0,6.0,0.0,3.0,0.16,0.1667,0.93,0.1642,0.0,1.0,1.0,583
9130.0,2012-01-21,1.0,1.0,1.0,7.0,0.0,6.0,0.0,3.0,0.16,0.1667,0.93, 0.1642 , 3.0 ,10.0,13.0,735
9131.0,2012-01-21,,1.0,1.0,8.0,0.0,6.0,0.0,2.0,0.16,0.1515,0.93,0.2537,3.0,22.0,25.0,unknown
9132.0,2012-01-21,1.0,1.0,1.0,9.0,0.0,6.0,0.0,2.0,0.16,0.1515,0.93,0.2537,2.0,40.0,42.0,778
9133.0,2012-01-21,1.0,1.0,1.0,10.0,0.0,6.0,0.0,3.0,0.16,0.1515,0.93,0.2537,0.0,45.0,45.0,518
9134.0,2012-01-21,1.0, 1.0 ,1.0,11.0,0.0,6.0,0.0,2.0,0.18,0.2121,0.86,0.1045,1.0,62.0,63.0,
9135.0, 2012-01-21 ,1.0,1.0,1.0, 12.0 ,0.0,6.0,0.0,2.0,0.2,0.2121,0.8,0.1642,5.0,62.0,67.0,392
,2012-01-21,1.0,1.0,1.0,13.0,0.0,6.0,0.0,2.0,0.2,0.197,0.8,0.2537,10.0,66.0,76.0,750
9137.0, 2012-01-21 ,1.0, 1.0 ,1.0,14.0,0.0,6.0,0.0,3.0,0.2,0.197,0.8,0.194,6.0,89.0,95.0,183
9138.0,2012-01-21,1.0,1.0,1.0,15.0,0.0,6.0,0.0,3.0,0.2,0.197,0.8,0.194,6.0, 113.0 ,119.0,924
9139.0,,1.0,1.0,1.0,16.0,0.0,6.0,0.0,2.0,0.2, 0.1818 ,0.8,0.2985,5.0,113.0,118.0,584
9140.0,2012-01-21,1.0,1.0,1.0,17.0,0.0,6.0,0.0,2.0,0.2,0.1818,57.6,0.3881,7.0,99.0,106.0,396
9141.0,2012-01-21,1.0,1.0,1.0,18.0,0.0,6.0,0.0,2.0,0.2,0.1818,0.75,0.3881, 3.0 ,107.0,110.0,933
10125.0,,1.0,1.0,1.0,19.0,0.0,6.0,0.0,2.0,0.18,0.1515,0.8,0.3881,0.0,85.0,85.0,
9143.0,2012-01-21,1.0,1.0,1.0,20.0,0.0,6.0,0.0,2.0,0.18,,0.8,0.2985,5.0, 62.0 ,67.0,747
9144.0,2012-01-21,1.0,1.0,1.0,21.0,NULL,6.0,0.0,1.0,0.18,0.1515,0.74,0.3284,5.0, 64.0 ,69.0,442
9145.0,2012-01-21,1.0,1.0,1.0,22.0,0.0,11286.0,0.0,2.0,0.18,0.1667,0.74, 0.2985 ,3.0,56.0,59.0,859
9146.0,2012-01-21,1.0,1.0,1.0,23.0, 0.0 ,6.0,0.0,2.0,0.16,0.1515,0.8,0.2537,1.0,51.0,52.0,641
9147.0,2012-01-22,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0, 0.16 ,0.1364,0.8,0.2985,1.0,51.0,52.0,571
9148.0,2012-01-22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,invalid,0.18,0.1667,0.74,0.2985,1.0,49.0,50.0,unknown
9149.0,2012-01-22, 1.0 ,1.0,1.0,2.0,0.0,0.0,,2.0,0.18,0.1667,0.74,0.2836,1.0,46.0,47.0,bad
9150.0,2012-01-22,1.0,1.0,1.0,3.0,273.0,0.0, 0.0 ,2.0,0.18,0.1667,0.69,0.2836,1.0,20.0,21.0,441
9151.0,2012-01-22,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.16,0.1364,0.8,0.2836,1.0,1.0,2.0,
9152.0,2012-01-22,1.0, 1.0 ,1.0,5.0,0.0,0.0,0.0,3.0,0.16,0.1515,0.74,0.2239,1.0,2.0,3.0,
9153.0,2012-01-22,1.0,1.0,1.0,6.0,0.0,0.0, 0.0 ,2.0,0.16,0.1515, 62.16 ,0.2239,0.0,4.0, 4.0 ,159
9154.0,2012-01-22,1.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.74,0.2239,2.0,11.0,13.0,229
9155.0,2012-01-22,1.0,954.0,,8.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.74,0.2239,3.0,29.0,32.0,812
9156.0,2012-01-22,1.0,1.0,1.0,9.0,0.0,0.0,0.0,2.0,0.16,0.1515,error,0.2239,9.0,54.0,63.0,144
9157.0,2012-01-22,1.0,1.0,1.0,10.0,,0.0,0.0,2.0,0.16,0.1364,0.74,0.2836,9.0,120.0,129.0,782
9158.0,2012-01-22, 1.0 ,1.0,1.0,11.0,0.0,0.0,0.0,3.0,0.16,0.1515,0.8,0.2537,18.0,115.0,133.0,460
9159.0,2012-01-22,1.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.8,0.2239,24.0,161.0,185.0,424
9160.0, 2012-01-22 ,1.0,1.0,1.0,13.0,0.0,0.0,0.0,2.0,0.16,0.1818,0.8,0.1343,24.0,175.0,199.0,955
error,2012-01-22,1.0,1.0,1.0,14.0, 0.0 ,0.0,0.0,2.0,0.16,0.1667,0.8,0.1642,19.0,163.0,182.0,unknown
9162.0,2012-01-22,1.0,1.0,1.0,15.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.8,0.194,27.0,149.0, 176.0 ,85
9163.0,2012-01-22,1.0,1.0,1.0,16.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.8,563.194,12.0,143.0,155.0,174
9164.0,2012-01-22,1.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,0.16,0.1818,0.8,0.1045,8.0,100.0,108.0,155
9165.0,2012-01-22,1.0,1.0,1.0,18.0,0.0,0.0, 0.0 ,3.0, 0.16 ,0.1818,,0.1045,11.0,110.0,121.0,235
9166.0,2012-01-22,1.0,1.0,1.0,19.0,0.0,0.0,0.0,3.0,0.16,0.1818,0.86, 0.1045 ,9.0,80.0,89.0,168
9167.0,2012-01-22,1.0,1.0,1.0,20.0,0.0,0.0, 0.0 ,3.0,0.16,0.1667,0.86,0.1642,5.0,69.0,74.0,
9168.0,2012-01-22, 1.0 , 1.0 ,1.0,21.0,0.0,0.0,0.0, 3.0 ,0.16,0.1818,0.86,0.1045,8.0,36.0,44.0,787
9169.0,2012-01-22,1.0,1.0,1.0,22.0,0.0,0.0,0.0,2.0,0.16, 0.197 ,0.93,0.0896,0.0,58.0,58.0,735
9170.0,2012-01-22, 1.0 ,1.0,1.0,23.0,0.0,0.0,0.0,2.0,0.16,0.1818,0.93,0.1045,2.0,35.0,37.0,150
9171.0, 2012-01-23 ,1.0,1.0,1.0,0.0,0.0, 1.0 , 1.0 ,2.0,0.18,0.2424,0.86,0.0,2.0,17.0,19.0,493
9172.0,2012-01-23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.18,0.2121,0.86, 0.1045 ,0.0,4.0,4.0,unknown
9173.0,2012-01-23,1.0,1.0,1.0,2.0,0.0,82.0,1.0,2.0,0.18,0.2121,0.86,0.1045,0.0,2.0,2.0,635
9174.0,2012-01-23,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.18,0.2424,0.86,0.0,0.0,1.0, 1.0 ,672
9175.0,2012-01-23,1.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,0.2,0.2576,0.8,0.0,0.0,1.0,1.0,942
9176.0, 2012-01-23 , 594.0 ,1.0,1.0,5.0, 0.0 ,1.0,1.0,2.0,0.2,0.2576,0.86,0.0,0.0,19.0,19.0,46
9177.0,2012-01-23,1.0,,1.0,6.0,0.0,1.0,1.0,2.0,,0.2576,0.86,0.0,6.0,36.0,42.0,935
9178.0,2012-01-23, 1.0 ,1.0,1.0,7.0,0.0, null ,1.0,3.0,0.2,0.2576,0.86,0.0,8.0,114.0,122.0,50
9179.0,2012-01-23,1.0,1.0,1.0,8.0, 0.0 ,1.0,1.0,3.0,0.2,0.2121,0.86,0.1343,5.0,267.0,272.0,701
9180.0,2012-01-23,1.0,1.0,1.0,9.0,0.0,1.0,1.0,2.0,0.2,0.2273,0.86,0.0896,13.0,198.0,211.0,199
9181.0,2012-01-23,1.0,1.0,1.0,10.0,527.0,1.0,1.0,2.0,0.2,0.2576,0.93,0.0,10.0,139.0,149.0,955
9182.0,2012-01-23,1.0,1.0,1.0,11.0,0.0,1.0,1.0,2.0,0.2,0.2273,0.93,0.0896,5.0,57.0,62.0,908
9183.0,2012-01-23,1.0,1.0,1.0,12.0, 0.0 ,1.0,1.0,2.0,0.22,0.2727,0.93,0.0,10.0,52.0,62.0,302
9184.0,2012-01-23,1.0,1.0,1.0,13.0,0.0,1.0,1.0,3.0,0.22,0.2576,0.93,0.0896, 5.0 ,32.0,37.0,
9185.0,2012-01-23,1.0,1.0,1.0,14.0,0.0,1.0,1.0,3.0,0.22,0.2273,0.93,0.194,13.0,48.0,61.0,
9186.0,2012-01-23,1.0,1.0,1.0,15.0,0.0,1.0, 1.0 ,2.0,0.22,659.2121,1.0,0.2239,10.0,64.0,74.0,
9187.0,2012-01-23,1.0,1.0,1.0,16.0,0.0,1.0,1.0,2.0,0.24,invalid, 0.93 ,0.1642,14.0,108.0,122.0,195
9188.0,2012-01-23,1.0,1.0,1.0,17.0,0.0,1.0,1.0,2.0,0.24,0.2576,0.96,0.1045,6.0,270.0,276.0,702
9189.0,2012-01-23,1.0,1.0,1.0,18.0,0.0,1.0, 1.0 ,2.0,0.24,0.2424,0.93,0.1343,7.0,275.0,282.0,871
9190.0,2012-01-23,1.0,1.0,1.0,19.0,0.0,1.0,1.0,2.0,0.26,0.2576,0.93,0.1642,9.0,211.0,220.0,463
9191.0,2012-01-23,1.0,1.0,1.0,20.0,0.0,1.0,1.0,2.0,0.26,0.2576,1.0,0.1642,8.0,?,169.0,
9192.0,2012-01-23,1.0,1.0,1.0,21.0,0.0,1.0,error,2.0,0.26,0.2424,1.0,0.2836,8.0,112.0,120.0,bad
9193.0, 2012-01-23 ,1.0,1.0, 859.0 ,22.0,NULL,1.0,1.0,2.0,0.26,0.2424,1.0,0.2836,4.0,64.0,68.0,597
9194.0,2012-01-23,1.0,1.0,1.0,23.0,0.0,1.0,1.0,2.0,0.28,0.2576,0.93,0.3284,2.0,35.0,37.0,136
9195.0,2012-01-24,1.0,1.0,1.0,0.0,293.0,2.0,1.0,2.0,0.3,0.2879,1.0,0.2836,6.0,19.0,25.0,927
9196.0,2012-01-24,1.0, 1.0 ,1.0,1.0,0.0,2.0,1.0,94.0,0.32,0.303,0.93,0.2537,2.0, 7.0 ,9.0,811
9197.0,2012-01-24,1.0,1.0,1.0, 2.0 ,0.0,2.0,1.0,2.0,0.32,0.303,0.93,0.2239,2.0,6.0,8.0,336
9198.0,2012-01-24,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.93,0.1343,0.0,3.0,3.0,573
9199.0,2012-01-24,1.0,1.0,1.0,4.0,0.0,2.0,1.0,345.0,,0.3182,1.0,0.0896, 0.0 ,2.0,2.0,
9200.0, 2012-01-24 ,1.0,1.0,1.0,5.0,0.0,2.0,1.0,2.0,0.3,0.3182,1.0,0.0896,0.0,26.0,26.0,621
9201.0,2012-01-24,1.0,1.0,1.0,6.0,0.0,2.0,1.0,2.0,0.32,0.3182,0.93,0.194,1.0,88.0,89.0,unknown
9202.0,2012-01-24,1.0,1.0,1.0,7.0,148.0, ERROR , 1.0 ,2.0,0.32,0.3333,0.93,0.1343,11.0,221.0,232.0,unknown
9203.0,2012-01-24,1.0,1.0,1.0,8.0,0.0,2.0,1.0,2.0,0.32, 702.3333 ,0.93,0.1343,11.0,479.0,490.0,437
9204.0,2012-01-24,53.0,1.0,1.0,9.0,0.0,2.0,1.0,2.0,0.32,0.3333,0.87,0.0896,11.0,244.0,255.0,688
9205.0,2012-01-24,1.0,1.0,1.0,10.0,0.0,,1.0,1.0,0.32,0.3333,0.93,0.0896,23.0,93.0,116.0,685
9206.0,2012-01-24,1.0,1.0,1.0,11.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.87,0.1343,N/A,123.0,153.0,522
9207.0,2012-01-24,1.0,1.0,1.0,12.0,0.0, 2.0 ,1.0,1.0,0.34,0.3333,0.87,0.1642,25.0,150.0,175.0,43
9208.0,2012-01-24,1.0,1.0,1.0,13.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.87,0.1642,33.0,170.0,203.0,162
9209.0,2012-01-24,1.0,1.0, 1.0 ,14.0,0.0,2.0,1.0,1.0,0.36,0.3485, NAN ,0.2239, 35.0 ,138.0,173.0,600
9210.0,2012-01-24,1.0,1.0,1.0,15.0,0.0,2.0,1.0,2.0,0.4,0.4091,0.71,0.1642,,156.0,208.0,657
9211.0,2012-01-24,1.0,1.0,1.0,16.0,331.0,2.0, 1.0 ,1.0,0.4,0.4091,0.71,0.1343,35.0,243.0,278.0,242
 9212.0 ,2012-01-24,1.0,1.0,1.0,17.0,0.0,2.0,1.0, 1.0 ,0.42,0.4242,0.67,0.0896,41.0,474.0, 515.0 ,639
9213.0,2012-01-24,1.0,1.0,1.0, 18.0 ,0.0,2.0,1.0,1.0,0.4,0.4091, 0.62 ,0.0896,32.0,391.0,423.0,604
9214.0,2012-01-24,1.0,1.0,1.0,19.0,0.0,2.0,1.0,1.0,0.44,0.4394,0.51,0.0896,20.0,311.0,331.0,33
9215.0,2012-01-24,1.0,1.0,1.0,20.0,0.0,2.0,1.0,1.0,0.32,0.3485,0.76,0.0,18.0,211.0,229.0,845
9216.0,2012-01-24,1.0,1.0,1.0,21.0,0.0,2.0,1.0,1.0,0.36,0.3788,0.71,0.0,18.0,154.0,172.0,unknown
9217.0,2012-01-24,1.0,1.0,1.0,22.0,0.0,2.0,1.0,1.0,0.32, 0.3485 ,0.81,0.0,14.0,111.0,125.0,482
9218.0,2012-01-24,1.0,1.0,1.0,23.0,0.0,2.0,1.0,1.0,0.32,0.3485,0.76,0.0,19.0,80.0,99.0,820
9219.0,2012-01-25,1.0,1.0, 1.0 ,0.0,0.0,3.0,1.0,1.0,0.26,NULL,0.93,0.0,6.0,25.0,31.0,662
9220.0,2012-01-25,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.3,0.2879,0.7,0.2239,4.0,9.0,13.0,250
9221.0,2012-01-25,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.28,0.2727,0.7,0.194,3.0, 3.0 ,6.0,989
9222.0,2012-01-25,1.0,1.0,1.0,,0.0,3.0,1.0,1.0,0.26,0.2576,0.75,0.194,0.0,1.0,1.0,269
 9223.0 , 2012-01-25 ,1.0,1.0,1.0,4.0,0.0,3.0,1.0,,0.26,0.2424, 0.7 ,0.2836,0.0,4.0,4.0,712
